name,junctions,edges,length
Dejvice,95,184,15141
default_sg,73,121,9872
flow_name,from,to,duration,per_minute,total
exponential_flow,78,19,3600,16.3,977
exponential_flow,69,81,3600,11.8,708
uniform_flow,15,73,3600,16.3,980
uniform_flow,83,70,3600,11.7,700
name,total_results,initial_results,problem_count
14_14_55_dejvice_default_planned,120,120,120
name,routeLength,speed,duration,waitingTime,timeLoss,departDelay,departDelayWaiting,totalTravelTime,totalDepartDelay
14_14_55_dejvice,1312.62,2.28,1376.76,1083.05,1270.33,7642.90,-1.00,4632783.00,25718371.00
default_planned_1,1380.81,3.18,1035.05,802.61,936.28,4248.87,-1.00,3482960.00,14297437.00
