name,junctions,edges,length
London,308,651,40933
default_sg,213,404,23575
flow_name,from,to,duration,per_minute,total
exponential_flow,139,73,3600,14.8,891
uniform_flow,246,139,3600,12.0,719
uniform_flow,227,295,3600,15.7,939
name,total_results,initial_results,problem_count
15_58_42_london_static_default_planned,66,66,120
name,routeLength,speed,duration,waitingTime,timeLoss,departDelay,departDelayWaiting,totalTravelTime,totalDepartDelay
15_58_42_london_static,2124.16,1.97,1379.88,892.53,1147.85,3222.79,-1.00,3517316.00,8214880.00
default_planned_1,2435.23,2.10,1592.35,1037.17,1325.60,1291.66,-1.00,2499987.00,2027906.11
