name,junctions,edges,length
Dejvice,95,184,15141
default_sg,73,121,9872
flow_name,from,to,duration,per_minute,total
exponential_flow,78,19,3600,13.7,821
exponential_flow,83,70,3600,20.1,1208
exponential_flow,15,73,3600,18.0,1081
uniform_flow,69,81,3600,16.4,984
name,total_results,initial_results,problem_count
13_49_05_dejvice_default_planned,120,120,120
name,routeLength,speed,duration,waitingTime,timeLoss,departDelay,departDelayWaiting,totalTravelTime,totalDepartDelay
13_49_05_dejvice,1290.73,2.66,1121.80,853.52,1013.20,7508.32,-1.00,4592644.00,30739078.00
default_planned_1,1359.30,3.62,800.22,591.35,700.81,4188.96,-1.00,3276092.00,17149594.00
